entity_id,state,last_changed
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.766,2026-05-07T04:15:55.812Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.767,2026-05-07T04:16:00.815Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.768,2026-05-07T04:16:05.812Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.769,2026-05-07T04:16:15.818Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.77,2026-05-07T04:16:20.827Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.771,2026-05-07T04:16:25.830Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.772,2026-05-07T04:16:30.833Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.773,2026-05-07T04:16:35.838Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.774,2026-05-07T04:16:45.842Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.775,2026-05-07T04:16:50.847Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.776,2026-05-07T04:16:55.848Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.777,2026-05-07T04:17:00.851Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.778,2026-05-07T04:17:10.857Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.779,2026-05-07T04:17:15.860Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.78,2026-05-07T04:17:20.863Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.781,2026-05-07T04:17:25.888Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.782,2026-05-07T04:17:31.264Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.783,2026-05-07T04:17:41.266Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.784,2026-05-07T04:17:46.265Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.785,2026-05-07T04:17:51.273Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.786,2026-05-07T04:17:56.283Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.787,2026-05-07T04:18:06.314Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.788,2026-05-07T04:18:11.287Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.789,2026-05-07T04:18:16.287Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.79,2026-05-07T04:18:21.284Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.791,2026-05-07T04:18:31.303Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.792,2026-05-07T04:18:36.293Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.793,2026-05-07T04:18:41.303Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.794,2026-05-07T04:18:46.305Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.795,2026-05-07T04:18:51.387Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.796,2026-05-07T04:19:01.361Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.797,2026-05-07T04:19:06.359Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.798,2026-05-07T04:19:11.362Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.799,2026-05-07T04:19:16.371Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.8,2026-05-07T04:19:26.381Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.801,2026-05-07T04:19:31.380Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.802,2026-05-07T04:19:36.399Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.803,2026-05-07T04:19:41.385Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.804,2026-05-07T04:19:51.392Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.805,2026-05-07T04:19:56.407Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.806,2026-05-07T04:20:01.397Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.807,2026-05-07T04:20:06.401Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.808,2026-05-07T04:20:16.407Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.809,2026-05-07T04:20:21.404Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.81,2026-05-07T04:20:26.413Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.811,2026-05-07T04:20:31.420Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.812,2026-05-07T04:20:36.419Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.813,2026-05-07T04:20:46.425Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.814,2026-05-07T04:20:51.428Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.815,2026-05-07T04:20:56.425Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.816,2026-05-07T04:21:01.434Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.817,2026-05-07T04:21:11.473Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.818,2026-05-07T04:21:16.443Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.819,2026-05-07T04:21:21.446Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.82,2026-05-07T04:21:26.450Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.821,2026-05-07T04:21:36.455Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.822,2026-05-07T04:21:41.460Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.823,2026-05-07T04:21:46.461Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.824,2026-05-07T04:21:51.464Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.825,2026-05-07T04:21:56.496Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.826,2026-05-07T04:22:06.468Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.827,2026-05-07T04:22:11.476Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.828,2026-05-07T04:22:16.482Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.829,2026-05-07T04:22:21.482Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.83,2026-05-07T04:22:31.490Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.831,2026-05-07T04:22:36.492Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.832,2026-05-07T04:22:41.493Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.833,2026-05-07T04:22:46.499Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.834,2026-05-07T04:22:56.505Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.835,2026-05-07T04:23:01.508Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.836,2026-05-07T04:23:06.510Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.837,2026-05-07T04:23:11.514Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.838,2026-05-07T04:23:16.517Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.839,2026-05-07T04:23:26.544Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.84,2026-05-07T04:23:31.526Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.841,2026-05-07T04:23:36.839Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.842,2026-05-07T04:23:41.532Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.843,2026-05-07T04:23:51.549Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.844,2026-05-07T04:23:56.541Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.845,2026-05-07T04:24:01.574Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.846,2026-05-07T04:24:06.548Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.847,2026-05-07T04:24:16.547Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.848,2026-05-07T04:24:21.551Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.849,2026-05-07T04:24:26.553Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.85,2026-05-07T04:24:31.562Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.851,2026-05-07T04:24:41.568Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.852,2026-05-07T04:24:46.572Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.853,2026-05-07T04:24:51.577Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.854,2026-05-07T04:24:56.576Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.855,2026-05-07T04:25:01.580Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.856,2026-05-07T04:25:11.592Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.857,2026-05-07T04:25:16.589Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.858,2026-05-07T04:25:21.592Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.859,2026-05-07T04:25:26.596Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.86,2026-05-07T04:25:36.596Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.861,2026-05-07T04:25:41.605Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.862,2026-05-07T04:25:46.609Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.863,2026-05-07T04:25:51.611Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.864,2026-05-07T04:26:01.617Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.865,2026-05-07T04:26:06.620Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.866,2026-05-07T04:26:11.617Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.867,2026-05-07T04:26:16.626Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.868,2026-05-07T04:26:21.635Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.869,2026-05-07T04:26:31.637Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.87,2026-05-07T04:26:36.638Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.871,2026-05-07T04:26:41.641Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.872,2026-05-07T04:26:46.645Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.873,2026-05-07T04:26:56.651Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.874,2026-05-07T04:27:01.676Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.875,2026-05-07T04:27:06.656Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.876,2026-05-07T04:27:11.659Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.877,2026-05-07T04:27:16.661Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.878,2026-05-07T04:27:26.668Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.879,2026-05-07T04:27:31.673Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.88,2026-05-07T04:27:36.673Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.881,2026-05-07T04:27:41.677Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.882,2026-05-07T04:27:46.679Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.883,2026-05-07T04:27:51.682Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.884,2026-05-07T04:28:01.688Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.885,2026-05-07T04:28:06.693Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.886,2026-05-07T04:28:11.694Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.887,2026-05-07T04:28:16.696Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.888,2026-05-07T04:28:21.700Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.889,2026-05-07T04:28:26.697Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.89,2026-05-07T04:28:36.708Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.891,2026-05-07T04:28:41.713Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.892,2026-05-07T04:28:46.714Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.893,2026-05-07T04:28:51.717Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.894,2026-05-07T04:28:56.720Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.895,2026-05-07T04:29:01.723Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.896,2026-05-07T04:29:11.731Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.897,2026-05-07T04:29:16.734Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.898,2026-05-07T04:29:21.736Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.899,2026-05-07T04:29:26.739Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.9,2026-05-07T04:29:31.743Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.901,2026-05-07T04:29:36.745Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.902,2026-05-07T04:29:46.753Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.903,2026-05-07T04:29:51.756Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.904,2026-05-07T04:29:56.757Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.905,2026-05-07T04:30:01.760Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.906,2026-05-07T04:30:06.764Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.907,2026-05-07T04:30:11.767Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.908,2026-05-07T04:30:21.773Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.909,2026-05-07T04:30:26.801Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.91,2026-05-07T04:30:31.779Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.911,2026-05-07T04:30:36.782Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.912,2026-05-07T04:30:41.785Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.913,2026-05-07T04:30:46.787Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.914,2026-05-07T04:30:56.794Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.915,2026-05-07T04:31:01.838Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.916,2026-05-07T04:31:06.800Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.917,2026-05-07T04:31:11.803Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.918,2026-05-07T04:31:16.806Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.919,2026-05-07T04:31:21.809Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.92,2026-05-07T04:31:31.815Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.921,2026-05-07T04:31:36.819Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.922,2026-05-07T04:31:41.889Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.923,2026-05-07T04:31:46.858Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.924,2026-05-07T04:31:51.846Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.925,2026-05-07T04:31:56.866Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.926,2026-05-07T04:32:06.887Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.927,2026-05-07T04:32:11.858Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.928,2026-05-07T04:32:16.862Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.929,2026-05-07T04:32:21.864Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.93,2026-05-07T04:32:26.867Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.931,2026-05-07T04:32:31.870Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.932,2026-05-07T04:32:41.877Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.933,2026-05-07T04:32:46.936Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.934,2026-05-07T04:32:51.884Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.935,2026-05-07T04:32:56.886Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.936,2026-05-07T04:33:03.247Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.937,2026-05-07T04:33:06.891Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.938,2026-05-07T04:33:16.899Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.939,2026-05-07T04:33:21.895Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.94,2026-05-07T04:33:26.907Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.941,2026-05-07T04:33:31.910Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.942,2026-05-07T04:33:36.915Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.943,2026-05-07T04:33:41.914Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.944,2026-05-07T04:33:51.921Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.945,2026-05-07T04:33:56.917Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.946,2026-05-07T04:34:01.928Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.947,2026-05-07T04:34:06.928Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.948,2026-05-07T04:34:11.932Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.949,2026-05-07T04:34:16.939Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.95,2026-05-07T04:34:26.941Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.951,2026-05-07T04:34:31.939Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.952,2026-05-07T04:34:36.951Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.953,2026-05-07T04:34:41.949Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.954,2026-05-07T04:34:47.287Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.955,2026-05-07T04:34:52.279Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.956,2026-05-07T04:35:02.316Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.957,2026-05-07T04:35:07.313Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.958,2026-05-07T04:35:12.308Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.959,2026-05-07T04:35:17.318Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.96,2026-05-07T04:35:22.320Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.961,2026-05-07T04:35:27.373Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.962,2026-05-07T04:35:37.329Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.963,2026-05-07T04:35:42.332Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.964,2026-05-07T04:35:47.335Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.965,2026-05-07T04:35:52.332Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.966,2026-05-07T04:35:57.341Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.967,2026-05-07T04:36:02.347Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.968,2026-05-07T04:36:12.383Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.969,2026-05-07T04:36:17.353Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.97,2026-05-07T04:36:22.356Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.971,2026-05-07T04:36:27.353Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.972,2026-05-07T04:36:32.363Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.973,2026-05-07T04:36:37.365Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.974,2026-05-07T04:36:47.371Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.975,2026-05-07T04:36:52.374Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.976,2026-05-07T04:36:57.378Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.977,2026-05-07T04:37:02.375Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.978,2026-05-07T04:37:07.383Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.979,2026-05-07T04:37:12.388Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.98,2026-05-07T04:37:22.392Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.981,2026-05-07T04:37:27.417Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.982,2026-05-07T04:37:32.399Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.983,2026-05-07T04:37:37.398Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.984,2026-05-07T04:37:42.408Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.985,2026-05-07T04:37:47.414Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.986,2026-05-07T04:37:57.414Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.987,2026-05-07T04:38:02.938Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.988,2026-05-07T04:38:07.420Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.989,2026-05-07T04:38:12.423Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.99,2026-05-07T04:38:17.426Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.991,2026-05-07T04:38:22.431Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.992,2026-05-07T04:38:32.435Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.993,2026-05-07T04:38:37.438Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.994,2026-05-07T04:38:42.441Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.995,2026-05-07T04:38:47.444Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.996,2026-05-07T04:38:52.449Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.997,2026-05-07T04:38:57.479Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.998,2026-05-07T04:39:07.456Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6217.999,2026-05-07T04:39:12.459Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6218.0,2026-05-07T04:39:17.462Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6218.001,2026-05-07T04:39:22.465Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6218.002,2026-05-07T04:39:27.469Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6218.003,2026-05-07T04:39:32.485Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6218.004,2026-05-07T04:39:42.472Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6218.005,2026-05-07T04:39:47.481Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6218.006,2026-05-07T04:39:52.484Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6218.007,2026-05-07T04:39:57.481Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6218.008,2026-05-07T04:40:02.489Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6218.009,2026-05-07T04:40:07.494Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6218.01,2026-05-07T04:40:17.499Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6218.011,2026-05-07T04:40:22.502Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6218.012,2026-05-07T04:40:27.505Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6218.013,2026-05-07T04:40:32.502Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6218.014,2026-05-07T04:40:37.511Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6218.015,2026-05-07T04:40:42.515Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6218.016,2026-05-07T04:40:52.514Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6218.017,2026-05-07T04:40:57.524Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6218.018,2026-05-07T04:41:02.528Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6218.019,2026-05-07T04:41:07.529Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6218.02,2026-05-07T04:41:12.532Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6218.021,2026-05-07T04:41:22.532Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6218.022,2026-05-07T04:41:27.541Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6218.023,2026-05-07T04:41:32.551Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6218.024,2026-05-07T04:41:37.547Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6218.025,2026-05-07T04:41:42.568Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6218.026,2026-05-07T04:41:47.554Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6218.027,2026-05-07T04:41:57.559Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6218.028,2026-05-07T04:42:02.562Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6218.029,2026-05-07T04:42:07.559Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6218.03,2026-05-07T04:42:12.569Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6218.031,2026-05-07T04:42:17.572Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6218.032,2026-05-07T04:42:22.600Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6218.033,2026-05-07T04:42:32.612Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6218.034,2026-05-07T04:42:37.584Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6218.035,2026-05-07T04:42:42.581Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6218.036,2026-05-07T04:42:47.590Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6218.037,2026-05-07T04:42:52.593Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6218.038,2026-05-07T04:42:57.596Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6218.039,2026-05-07T04:43:07.604Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6218.04,2026-05-07T04:43:12.599Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6218.041,2026-05-07T04:43:17.602Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6218.042,2026-05-07T04:43:22.605Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6218.043,2026-05-07T04:43:27.608Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6218.044,2026-05-07T04:43:32.620Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6218.045,2026-05-07T04:43:42.617Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6218.046,2026-05-07T04:43:47.626Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6218.047,2026-05-07T04:43:52.629Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6218.048,2026-05-07T04:43:57.632Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6218.049,2026-05-07T04:44:02.638Z
sensor.panasonic_heat_pump_s0_watthourtotal_1,6218.05,2026-05-07T04:44:07.638Z
