time_utc,ashp_kwh,temperature_2m,wind_speed_10m,shortwave_radiation
2025-04-02T12:00:00Z,0.018000000000029104,12.3,5.4,638.0
2025-04-02T13:00:00Z,0.018000000000029104,12.9,3.9,606.0
2025-04-02T14:00:00Z,0.018000000000029104,13.3,3.3,528.0
2025-04-02T15:00:00Z,0.018000000000029104,13.6,1.5,415.0
2025-04-02T16:00:00Z,0.018000000000029104,13.5,2.7,278.0
2025-04-02T17:00:00Z,0.018000000000029104,11.8,3.8,135.0
2025-04-02T18:00:00Z,0.018000000000029104,9.3,4.4,22.0
2025-04-02T19:00:00Z,0.016999999999825377,8.0,4.5,0.0
2025-04-02T20:00:00Z,0.5660000000002583,6.7,5.7,0.0
2025-04-02T21:00:00Z,0.20299999999997453,5.8,5.4,0.0
2025-04-02T22:00:00Z,0.44499999999970896,5.2,4.4,0.0
2025-04-02T23:00:00Z,1.0950000000002547,4.7,4.0,0.0
2025-04-03T00:00:00Z,0.7289999999998145,4.2,3.8,0.0
2025-04-03T01:00:00Z,0.7029999999999745,3.9,2.0,0.0
2025-04-03T02:00:00Z,1.012000000000171,3.8,1.1,0.0
2025-04-03T03:00:00Z,0.7669999999998254,3.8,0.7,0.0
2025-04-03T04:00:00Z,0.7710000000001855,3.9,0.8,0.0
2025-04-03T05:00:00Z,0.18299999999999272,4.2,0.9,3.0
2025-04-03T06:00:00Z,0.018999999999778083,6.2,2.8,73.0
2025-04-03T07:00:00Z,0.2250000000003638,8.1,2.7,207.0
2025-04-03T08:00:00Z,0.016999999999825377,10.4,2.8,348.0
2025-04-03T09:00:00Z,0.018999999999778083,12.1,3.3,472.0
2025-04-03T10:00:00Z,0.018000000000029104,13.2,5.0,567.0
2025-04-03T11:00:00Z,0.01900000000023283,13.9,6.4,622.0
2025-04-03T12:00:00Z,0.018000000000029104,14.2,7.1,633.0
2025-04-03T13:00:00Z,0.018999999999778083,14.8,8.5,599.0
2025-04-03T14:00:00Z,0.018000000000029104,14.8,9.3,524.0
2025-04-03T15:00:00Z,0.01900000000023283,14.5,8.7,413.0
2025-04-03T16:00:00Z,0.018000000000029104,14.1,8.1,279.0
2025-04-03T17:00:00Z,0.016999999999825377,12.9,8.3,137.0
2025-04-03T18:00:00Z,0.018999999999778083,11.1,9.2,24.0
2025-04-03T19:00:00Z,0.018000000000029104,9.8,8.6,0.0
2025-04-03T20:00:00Z,0.016000000000076398,8.7,7.7,0.0
2025-04-03T21:00:00Z,0.009000000000014552,7.7,6.3,0.0
2025-04-03T22:00:00Z,0.008000000000265572,6.9,5.8,0.0
2025-04-03T23:00:00Z,0.007999999999810825,6.3,6.1,0.0
2025-04-04T00:00:00Z,0.009000000000014552,6.7,8.5,0.0
2025-04-04T01:00:00Z,0.007999999999810825,6.0,8.3,0.0
2025-04-04T02:00:00Z,0.008000000000265572,6.2,9.6,0.0
2025-04-04T03:00:00Z,0.007999999999810825,6.1,10.4,0.0
2025-04-04T04:00:00Z,0.009000000000014552,6.1,11.0,0.0
2025-04-04T05:00:00Z,0.008000000000265572,6.1,11.4,3.0
2025-04-04T06:00:00Z,0.007999999999810825,7.6,12.0,79.0
2025-04-04T07:00:00Z,0.009000000000014552,9.2,12.2,217.0
2025-04-04T08:00:00Z,0.007999999999810825,10.4,10.2,365.0
2025-04-04T09:00:00Z,0.008000000000265572,11.4,11.7,494.0
2025-04-04T10:00:00Z,0.009000000000014552,12.1,10.2,581.0
2025-04-04T11:00:00Z,0.007999999999810825,13.1,10.0,633.0
2025-04-04T12:00:00Z,0.008000000000265572,13.2,12.6,621.0
2025-04-04T13:00:00Z,0.009000000000014552,12.9,17.1,571.0
2025-04-04T14:00:00Z,0.006999999999607098,12.6,16.6,446.0
2025-04-04T15:00:00Z,0.008000000000265572,12.4,17.5,410.0
2025-04-04T16:00:00Z,0.007999999999810825,11.6,17.2,294.0
2025-04-04T17:00:00Z,0.009000000000014552,9.9,14.5,145.0
2025-04-04T18:00:00Z,0.008000000000265572,7.9,15.1,27.0
2025-04-04T19:00:00Z,0.007999999999810825,6.4,6.5,0.0
2025-04-04T20:00:00Z,0.008000000000265572,5.2,3.4,0.0
2025-04-04T21:00:00Z,0.007999999999810825,4.7,6.8,0.0
2025-04-04T22:00:00Z,0.009000000000014552,5.2,14.3,0.0
2025-04-04T23:00:00Z,0.007999999999810825,5.0,16.2,0.0
2025-04-05T00:00:00Z,0.008000000000265572,4.6,14.7,0.0
2025-04-05T01:00:00Z,0.009000000000014552,4.1,14.1,0.0
2025-04-05T02:00:00Z,0.007999999999810825,3.5,13.7,0.0
2025-04-05T03:00:00Z,0.009000000000014552,3.3,14.2,0.0
2025-04-05T04:00:00Z,0.008000000000265572,3.2,15.7,0.0
2025-04-05T05:00:00Z,0.007999999999810825,3.0,16.3,4.0
2025-04-05T06:00:00Z,0.009000000000014552,3.7,17.7,72.0
2025-04-05T07:00:00Z,0.007999999999810825,4.7,16.3,210.0
2025-04-05T08:00:00Z,0.008000000000265572,5.7,16.4,366.0
2025-04-05T09:00:00Z,0.009000000000014552,6.7,15.4,501.0
2025-04-05T10:00:00Z,0.007999999999810825,7.5,14.6,597.0
2025-04-05T11:00:00Z,0.008000000000265572,8.2,15.9,634.0
2025-04-05T12:00:00Z,0.008999999999559805,9.0,14.5,579.0
2025-04-05T13:00:00Z,0.007000000000061846,9.2,16.0,595.0
2025-04-05T14:00:00Z,0.009000000000014552,9.0,16.6,513.0
2025-04-05T15:00:00Z,0.010999999999967258,8.6,17.2,427.0
2025-04-05T16:00:00Z,0.046000000000276486,7.7,16.4,295.0
2025-04-05T17:00:00Z,0.018000000000029104,6.6,15.8,153.0
2025-04-05T18:00:00Z,0.018000000000029104,5.1,16.1,31.0
2025-04-05T19:00:00Z,0.018000000000029104,4.2,14.4,0.0
2025-04-05T20:00:00Z,0.11299999999982901,4.0,15.7,0.0
2025-04-05T21:00:00Z,0.018000000000029104,3.6,13.3,0.0
2025-04-05T22:00:00Z,0.9850000000001273,2.5,7.6,0.0
2025-04-05T23:00:00Z,2.349999999999909,1.6,6.1,0.0
2025-04-06T00:00:00Z,2.3489999999997053,1.8,8.5,0.0
2025-04-06T01:00:00Z,2.331000000000131,0.0,2.3,0.0
2025-04-06T02:00:00Z,2.4839999999999236,-1.0,4.1,0.0
2025-04-06T03:00:00Z,2.355000000000018,-1.4,4.8,0.0
2025-04-06T04:00:00Z,2.343000000000302,-1.6,7.3,0.0
2025-04-06T05:00:00Z,0.8469999999997526,-1.6,8.5,6.0
2025-04-06T06:00:00Z,1.1330000000002656,0.2,9.5,92.0
2025-04-06T07:00:00Z,0.6729999999997744,2.6,7.2,235.0
2025-04-06T08:00:00Z,0.5900000000001455,4.8,7.8,378.0
2025-04-06T09:00:00Z,0.36999999999989086,6.3,9.8,507.0
2025-04-06T10:00:00Z,0.018000000000029104,7.7,12.5,603.0
2025-04-06T11:00:00Z,0.018999999999778083,8.4,15.1,639.0
2025-04-06T12:00:00Z,0.018000000000029104,8.7,15.7,633.0
2025-04-06T13:00:00Z,0.017000000000280124,8.5,19.2,635.0
2025-04-06T14:00:00Z,0.018000000000029104,8.4,20.1,558.0
2025-04-06T15:00:00Z,0.018000000000029104,8.1,19.3,400.0
2025-04-06T16:00:00Z,0.018999999999778083,7.8,17.9,292.0
2025-04-06T17:00:00Z,0.018000000000029104,7.0,13.6,146.0
2025-04-06T18:00:00Z,0.018000000000029104,5.8,11.7,27.0
2025-04-06T19:00:00Z,0.018000000000029104,4.6,12.0,0.0
2025-04-06T20:00:00Z,0.6599999999998545,3.8,11.8,0.0
2025-04-06T21:00:00Z,0.2640000000001237,3.3,10.3,0.0
2025-04-06T22:00:00Z,0.8130000000001019,2.8,10.0,0.0
2025-04-06T23:00:00Z,1.53899999999976,2.7,10.3,0.0
2025-04-07T00:00:00Z,1.2660000000000764,2.8,11.1,0.0
2025-04-07T01:00:00Z,1.3350000000000364,3.2,13.0,0.0
2025-04-07T02:00:00Z,1.2869999999998072,2.8,13.3,0.0
2025-04-07T03:00:00Z,1.211999999999989,2.5,13.6,0.0
2025-04-07T04:00:00Z,1.611000000000331,2.2,13.9,0.0
2025-04-07T05:00:00Z,0.027999999999792635,2.5,14.9,7.0
2025-04-07T06:00:00Z,0.14400000000023283,3.8,14.5,91.0
2025-04-07T07:00:00Z,0.018999999999778083,5.6,14.2,219.0
2025-04-07T08:00:00Z,0.018000000000029104,7.6,15.1,378.0
2025-04-07T09:00:00Z,0.018000000000029104,9.0,15.3,464.0
2025-04-07T10:00:00Z,0.018000000000029104,9.6,16.3,490.0
2025-04-07T11:00:00Z,0.018999999999778083,10.3,15.8,572.0
2025-04-07T12:00:00Z,0.018000000000029104,11.0,16.0,594.0
2025-04-07T13:00:00Z,0.01900000000023283,11.6,16.5,612.0
2025-04-07T14:00:00Z,0.018999999999778083,11.2,17.6,560.0
2025-04-07T15:00:00Z,0.017000000000280124,10.6,16.6,448.0
2025-04-07T16:00:00Z,0.018999999999778083,9.8,15.3,307.0
2025-04-07T17:00:00Z,0.018000000000029104,8.6,13.0,152.0
2025-04-07T18:00:00Z,0.018000000000029104,7.2,10.2,33.0
2025-04-07T19:00:00Z,0.018000000000029104,6.3,10.0,0.0
2025-04-07T20:00:00Z,0.6230000000000473,5.6,6.5,0.0
2025-04-07T21:00:00Z,0.2880000000000109,4.6,1.5,0.0
2025-04-07T22:00:00Z,0.018999999999778083,4.3,0.9,0.0
2025-04-07T23:00:00Z,1.7470000000002983,4.2,5.9,0.0
2025-04-08T00:00:00Z,1.3130000000001019,4.7,7.2,0.0
2025-04-08T01:00:00Z,1.125999999999749,4.0,5.0,0.0
2025-04-08T02:00:00Z,1.0540000000000873,4.1,2.6,0.0
2025-04-08T03:00:00Z,1.2139999999999418,4.1,3.1,0.0
2025-04-08T04:00:00Z,0.8170000000000073,4.7,6.7,0.0
2025-04-08T05:00:00Z,0.01999999999998181,4.9,8.0,6.0
2025-04-08T06:00:00Z,0.01900000000023283,5.8,7.6,67.0
2025-04-08T07:00:00Z,0.018999999999778083,6.8,6.7,182.0
2025-04-08T08:00:00Z,0.016999999999825377,7.9,7.3,352.0
2025-04-08T09:00:00Z,0.017000000000280124,8.8,8.4,455.0
2025-04-08T10:00:00Z,0.018000000000029104,9.5,9.2,528.0
2025-04-08T11:00:00Z,0.018000000000029104,10.1,9.5,548.0
2025-04-08T12:00:00Z,0.016999999999825377,10.1,9.8,383.0
2025-04-08T13:00:00Z,0.018000000000029104,10.5,8.2,361.0
2025-04-08T14:00:00Z,0.018000000000029104,10.4,7.7,222.0
2025-04-08T15:00:00Z,0.016999999999825377,10.5,6.6,198.0
2025-04-08T16:00:00Z,0.017000000000280124,10.4,4.1,108.0
2025-04-08T17:00:00Z,0.018999999999778083,9.8,1.7,48.0
2025-04-08T18:00:00Z,0.018000000000029104,8.2,1.2,22.0
2025-04-08T19:00:00Z,0.01900000000023283,6.4,4.6,0.0
2025-04-08T20:00:00Z,0.45499999999992724,6.1,5.1,0.0
2025-04-08T21:00:00Z,0.16699999999991633,5.9,1.1,0.0
2025-04-08T22:00:00Z,0.018000000000029104,4.4,2.7,0.0
2025-04-08T23:00:00Z,0.11900000000014188,3.3,3.9,0.0
2025-04-09T00:00:00Z,0.7359999999998763,3.0,5.4,0.0
2025-04-09T01:00:00Z,0.4099999999998545,2.2,5.7,0.0
2025-04-09T02:00:00Z,0.5840000000002874,1.9,6.2,0.0
2025-04-09T03:00:00Z,0.6549999999997453,2.0,7.0,0.0
2025-04-09T04:00:00Z,0.4279999999998836,2.2,8.0,0.0
2025-04-09T05:00:00Z,0.762000000000171,2.5,8.4,10.0
2025-04-09T06:00:00Z,0.5769999999997708,4.4,9.6,104.0
2025-04-09T07:00:00Z,0.06100000000014916,6.8,8.5,245.0
2025-04-09T08:00:00Z,0.01900000000023283,8.6,10.6,388.0
2025-04-09T09:00:00Z,0.018999999999778083,9.9,12.1,512.0
2025-04-09T10:00:00Z,0.01900000000023283,10.9,13.4,603.0
2025-04-09T11:00:00Z,0.01999999999998181,11.6,14.9,655.0
2025-04-09T12:00:00Z,0.018000000000029104,11.9,15.8,622.0
2025-04-09T13:00:00Z,0.018999999999778083,10.9,18.0,542.0
2025-04-09T14:00:00Z,0.01900000000023283,11.0,18.6,513.0
2025-04-09T15:00:00Z,0.018999999999778083,10.5,18.9,380.0
2025-04-09T16:00:00Z,0.01900000000023283,9.9,17.7,284.0
2025-04-09T17:00:00Z,0.018999999999778083,8.9,15.7,152.0
2025-04-09T18:00:00Z,0.01900000000023283,7.6,14.7,37.0
2025-04-09T19:00:00Z,0.016999999999825377,6.8,13.8,0.0
2025-04-09T20:00:00Z,0.6489999999998872,6.6,12.6,0.0
2025-04-09T21:00:00Z,0.5470000000000255,5.8,10.9,0.0
2025-04-09T22:00:00Z,0.5259999999998399,5.2,8.8,0.0
2025-04-09T23:00:00Z,0.5340000000001055,4.7,8.8,0.0
2025-04-10T00:00:00Z,0.5320000000001528,4.2,7.4,0.0
2025-04-10T01:00:00Z,0.6889999999998508,3.0,4.9,0.0
2025-04-10T02:00:00Z,0.5660000000002583,2.3,5.4,0.0
2025-04-10T03:00:00Z,0.5659999999998035,2.0,6.8,0.0
2025-04-10T04:00:00Z,0.56899999999996,1.2,5.9,0.0
2025-04-10T05:00:00Z,0.6190000000001419,1.4,6.8,12.0
2025-04-10T06:00:00Z,0.6169999999997344,2.8,8.1,100.0
2025-04-10T07:00:00Z,0.525000000000091,5.0,5.8,245.0
2025-04-10T08:00:00Z,0.2510000000002037,6.8,6.0,396.0
2025-04-10T09:00:00Z,0.04399999999986903,8.8,7.5,522.0
2025-04-10T10:00:00Z,0.07099999999991269,10.5,8.9,616.0
2025-04-10T11:00:00Z,0.018000000000029104,11.8,11.6,670.0
2025-04-10T12:00:00Z,0.01900000000023283,12.6,16.6,679.0
2025-04-10T13:00:00Z,0.018999999999778083,12.8,21.3,640.0
2025-04-10T14:00:00Z,0.01900000000023283,12.7,23.6,565.0
2025-04-10T15:00:00Z,0.018000000000029104,13.1,25.0,429.0
2025-04-10T16:00:00Z,0.018000000000029104,12.0,27.9,298.0
2025-04-10T17:00:00Z,0.018999999999778083,10.9,25.9,163.0
2025-04-10T18:00:00Z,0.018000000000029104,9.9,24.9,43.0
2025-04-10T19:00:00Z,0.016999999999825377,8.6,24.2,0.0
2025-04-10T20:00:00Z,0.07300000000032014,7.8,27.0,0.0
2025-04-10T21:00:00Z,0.4299999999998363,7.4,26.6,0.0
2025-04-10T22:00:00Z,0.31199999999989814,7.4,25.5,0.0
2025-04-10T23:00:00Z,0.12400000000025102,6.9,25.6,0.0
2025-04-11T00:00:00Z,0.30999999999994543,6.8,26.9,0.0
2025-04-11T01:00:00Z,0.4479999999998654,6.8,25.6,0.0
2025-04-11T02:00:00Z,0.125,6.8,25.3,0.0
2025-04-11T03:00:00Z,0.16400000000021464,6.7,24.9,0.0
2025-04-11T04:00:00Z,0.4980000000000473,6.7,24.2,0.0
2025-04-11T05:00:00Z,0.22799999999961074,6.9,24.2,13.0
2025-04-11T06:00:00Z,0.01900000000023283,8.2,25.7,108.0
2025-04-11T07:00:00Z,0.26299999999991996,9.1,30.1,157.0
2025-04-11T08:00:00Z,0.6399999999998727,9.6,27.8,151.0
2025-04-11T09:00:00Z,0.2800000000002001,10.5,25.2,245.0
2025-04-11T10:00:00Z,1.918999999999869,11.3,23.7,308.0
2025-04-11T11:00:00Z,1.2150000000001455,11.7,22.1,285.0
2025-04-11T12:00:00Z,0.018000000000029104,12.8,22.0,389.0
2025-04-11T13:00:00Z,0.018000000000029104,13.4,20.6,428.0
2025-04-11T14:00:00Z,0.018999999999778083,13.6,19.2,314.0
2025-04-11T15:00:00Z,0.9929999999999382,13.5,19.7,228.0
2025-04-11T16:00:00Z,0.018000000000029104,13.5,18.8,164.0
2025-04-11T17:00:00Z,0.016000000000076398,12.9,17.0,78.0
2025-04-11T18:00:00Z,0.018000000000029104,11.9,17.1,25.0
2025-04-11T19:00:00Z,0.018000000000029104,11.1,17.1,0.0
2025-04-11T20:00:00Z,0.016999999999825377,10.7,17.6,0.0
2025-04-11T21:00:00Z,0.018000000000029104,9.6,16.7,0.0
2025-04-11T22:00:00Z,0.018000000000029104,9.0,16.6,0.0
2025-04-11T23:00:00Z,0.017000000000280124,9.4,16.2,0.0
2025-04-12T00:00:00Z,0.018000000000029104,9.1,15.5,0.0
2025-04-12T01:00:00Z,0.016999999999825377,9.6,14.1,0.0
2025-04-12T02:00:00Z,0.018000000000029104,8.3,13.4,0.0
2025-04-12T03:00:00Z,0.016999999999825377,7.2,14.1,0.0
2025-04-12T04:00:00Z,0.017000000000280124,6.7,13.7,0.0
2025-04-12T05:00:00Z,0.016999999999825377,6.9,14.0,14.0
2025-04-12T06:00:00Z,0.018000000000029104,8.4,15.9,64.0
2025-04-12T07:00:00Z,0.016999999999825377,9.2,16.4,111.0
2025-04-12T08:00:00Z,0.017000000000280124,10.1,15.5,167.0
2025-04-12T09:00:00Z,0.018000000000029104,11.3,15.7,263.0
2025-04-12T10:00:00Z,0.018000000000029104,12.5,16.2,365.0
2025-04-12T11:00:00Z,0.016999999999825377,13.9,15.2,500.0
2025-04-12T12:00:00Z,0.018000000000029104,15.3,15.6,645.0
2025-04-12T13:00:00Z,0.018000000000029104,14.1,12.5,529.0
2025-04-12T14:00:00Z,0.016000000000076398,14.8,10.5,495.0
2025-04-12T15:00:00Z,0.018999999999778083,14.6,6.5,412.0
2025-04-12T16:00:00Z,0.018000000000029104,14.6,5.0,309.0
2025-04-12T17:00:00Z,0.018000000000029104,13.6,5.5,172.0
2025-04-12T18:00:00Z,0.016999999999825377,11.3,6.2,50.0
2025-04-12T19:00:00Z,0.017000000000280124,10.0,6.3,0.0
2025-04-12T20:00:00Z,0.5119999999997162,8.9,6.3,0.0
2025-04-12T21:00:00Z,0.31300000000010186,8.3,7.7,0.0
2025-04-12T22:00:00Z,0.6150000000002365,7.6,7.2,0.0
2025-04-12T23:00:00Z,0.362999999999829,7.1,8.4,0.0
2025-04-13T00:00:00Z,0.5570000000002437,6.8,8.7,0.0
2025-04-13T01:00:00Z,0.36599999999998545,6.0,11.1,0.0
2025-04-13T02:00:00Z,0.018999999999778083,6.1,13.1,0.0
2025-04-13T03:00:00Z,0.66800000000012,6.2,15.0,0.0
2025-04-13T04:00:00Z,0.24099999999998545,6.2,16.0,0.0
2025-04-13T05:00:00Z,0.5779999999999745,6.4,16.4,18.0
2025-04-13T06:00:00Z,0.23300000000017462,7.4,15.3,121.0
2025-04-13T07:00:00Z,0.12799999999970169,8.6,18.0,262.0
2025-04-13T08:00:00Z,0.40200000000004366,9.6,18.2,406.0
2025-04-13T09:00:00Z,1.6759999999999309,10.1,19.8,531.0
2025-04-13T10:00:00Z,1.356000000000222,10.5,21.2,629.0
2025-04-13T11:00:00Z,0.4739999999997053,11.4,20.2,609.0
2025-04-13T12:00:00Z,0.018000000000029104,11.4,17.0,352.0
2025-04-13T13:00:00Z,0.6220000000002983,12.7,14.9,281.0
2025-04-13T14:00:00Z,1.349999999999909,15.9,12.4,450.0
2025-04-13T15:00:00Z,0.18800000000010186,15.4,18.3,176.0
2025-04-13T16:00:00Z,0.018999999999778083,13.8,17.2,44.0
2025-04-13T17:00:00Z,0.017000000000280124,13.6,17.3,129.0
2025-04-13T18:00:00Z,0.017999999999574356,12.8,17.6,49.0
2025-04-13T19:00:00Z,0.017000000000280124,12.1,17.7,0.0
2025-04-13T20:00:00Z,0.018000000000029104,11.4,19.3,0.0
2025-04-13T21:00:00Z,0.018999999999778083,10.3,19.1,0.0
2025-04-13T22:00:00Z,0.017000000000280124,9.2,18.1,0.0
2025-04-13T23:00:00Z,0.018000000000029104,8.4,16.0,0.0
2025-04-14T00:00:00Z,0.06599999999980355,7.7,14.8,0.0
2025-04-14T01:00:00Z,0.018999999999778083,7.0,13.0,0.0
2025-04-14T02:00:00Z,0.01900000000023283,6.6,11.2,0.0
2025-04-14T03:00:00Z,0.3170000000000073,6.2,11.4,0.0
2025-04-14T04:00:00Z,0.5039999999999054,5.7,8.2,0.0
2025-04-14T05:00:00Z,0.11700000000018917,5.7,7.5,21.0
2025-04-14T06:00:00Z,0.018000000000029104,7.3,8.7,101.0
2025-04-14T07:00:00Z,0.018999999999778083,7.6,4.3,56.0
2025-04-14T08:00:00Z,0.018000000000029104,8.2,8.7,92.0
2025-04-14T09:00:00Z,0.01900000000023283,8.8,8.7,100.0
2025-04-14T10:00:00Z,0.018000000000029104,10.1,9.9,171.0
2025-04-14T11:00:00Z,0.017999999999574356,12.0,11.0,359.0
2025-04-14T12:00:00Z,0.01900000000023283,12.9,9.4,466.0
2025-04-14T13:00:00Z,0.018000000000029104,12.6,8.9,309.0
2025-04-14T14:00:00Z,0.018999999999778083,13.7,9.8,435.0
2025-04-14T15:00:00Z,0.01900000000023283,13.9,10.1,412.0
2025-04-14T16:00:00Z,0.018000000000029104,13.5,10.6,292.0
2025-04-14T17:00:00Z,0.018999999999778083,12.3,8.5,177.0
2025-04-14T18:00:00Z,0.018000000000029104,10.4,6.2,56.0
2025-04-14T19:00:00Z,0.01900000000023283,8.9,6.9,1.0
2025-04-14T20:00:00Z,0.5219999999999345,7.9,6.3,0.0
2025-04-14T21:00:00Z,0.25999999999976353,7.2,7.5,0.0
2025-04-14T22:00:00Z,0.6340000000000146,6.7,6.8,0.0
2025-04-14T23:00:00Z,0.318000000000211,6.6,7.6,0.0
2025-04-15T00:00:00Z,0.21900000000005093,6.7,10.1,0.0
2025-04-15T01:00:00Z,0.6269999999999527,6.1,9.2,0.0
2025-04-15T02:00:00Z,0.19299999999975626,6.2,10.6,0.0
2025-04-15T03:00:00Z,0.24099999999998545,6.1,12.1,0.0
2025-04-15T04:00:00Z,0.5990000000001601,6.1,14.6,0.0
2025-04-15T05:00:00Z,0.07799999999997453,6.6,15.1,23.0
2025-04-15T06:00:00Z,0.38799999999991996,7.9,14.0,134.0
2025-04-15T07:00:00Z,0.06300000000010186,9.6,16.9,281.0
2025-04-15T08:00:00Z,0.01900000000023283,11.1,20.5,420.0
2025-04-15T09:00:00Z,0.018999999999778083,12.6,22.2,508.0
2025-04-15T10:00:00Z,0.01900000000023283,13.3,21.1,432.0
2025-04-15T11:00:00Z,0.018999999999778083,15.1,22.2,676.0
2025-04-15T12:00:00Z,0.018000000000029104,15.7,21.7,685.0
2025-04-15T13:00:00Z,0.018000000000029104,16.1,25.0,642.0
2025-04-15T14:00:00Z,0.018999999999778083,15.9,23.8,566.0
2025-04-15T15:00:00Z,0.018000000000029104,15.8,23.1,461.0
2025-04-15T16:00:00Z,0.01900000000023283,15.2,22.3,325.0
2025-04-15T17:00:00Z,0.016999999999825377,14.0,22.3,180.0
2025-04-15T18:00:00Z,0.018000000000029104,12.6,27.0,57.0
2025-04-15T19:00:00Z,0.01900000000023283,11.8,26.1,1.0
2025-04-15T20:00:00Z,0.018000000000029104,11.5,23.5,0.0
2025-04-15T21:00:00Z,0.018000000000029104,11.6,21.9,0.0
2025-04-15T22:00:00Z,0.017999999999574356,11.1,20.9,0.0
2025-04-15T23:00:00Z,0.01900000000023283,10.8,20.8,0.0
2025-04-16T00:00:00Z,0.018000000000029104,10.6,19.7,0.0
2025-04-16T01:00:00Z,0.018000000000029104,10.6,16.9,0.0
2025-04-16T02:00:00Z,0.018000000000029104,10.6,15.9,0.0
2025-04-16T03:00:00Z,0.018000000000029104,10.1,14.5,0.0
2025-04-16T04:00:00Z,0.018000000000029104,10.1,13.0,0.0
2025-04-16T05:00:00Z,0.018000000000029104,10.1,12.1,7.0
2025-04-16T06:00:00Z,0.018000000000029104,10.4,11.9,65.0
2025-04-16T07:00:00Z,0.017999999999574356,11.6,10.7,214.0
2025-04-16T08:00:00Z,0.018000000000029104,13.2,10.5,413.0
2025-04-16T09:00:00Z,0.01900000000023283,14.2,10.7,534.0
2025-04-16T10:00:00Z,0.018000000000029104,15.2,11.5,600.0
2025-04-16T11:00:00Z,0.018999999999778083,15.4,12.3,542.0
2025-04-16T12:00:00Z,0.01900000000023283,15.5,13.9,588.0
2025-04-16T13:00:00Z,0.018000000000029104,14.9,16.1,583.0
2025-04-16T14:00:00Z,0.018999999999778083,14.8,13.3,472.0
2025-04-16T15:00:00Z,0.018000000000029104,14.1,13.0,396.0
2025-04-16T16:00:00Z,0.01900000000023283,12.9,11.0,289.0
2025-04-16T17:00:00Z,0.016999999999825377,11.8,9.8,176.0
2025-04-16T18:00:00Z,0.018000000000029104,10.1,11.3,55.0
2025-04-16T19:00:00Z,0.018999999999778083,8.9,10.5,1.0
2025-04-16T20:00:00Z,0.018000000000029104,7.9,9.9,0.0
2025-04-16T21:00:00Z,0.062000000000352884,7.8,10.8,0.0
2025-04-16T22:00:00Z,0.018999999999778083,8.0,10.7,0.0
2025-04-16T23:00:00Z,0.06199999999989814,8.2,12.4,0.0
2025-04-17T00:00:00Z,0.01900000000023283,8.2,13.2,0.0
2025-04-17T01:00:00Z,0.018999999999778083,9.2,13.2,0.0
2025-04-17T02:00:00Z,0.01900000000023283,9.5,14.0,0.0
2025-04-17T03:00:00Z,0.018000000000029104,9.8,14.0,0.0
2025-04-17T04:00:00Z,0.018999999999778083,9.6,16.8,0.0
2025-04-17T05:00:00Z,0.06500000000005457,9.6,19.3,15.0
2025-04-17T06:00:00Z,0.01900000000023283,10.3,19.8,87.0
2025-04-17T07:00:00Z,0.018999999999778083,11.4,18.0,250.0
2025-04-17T08:00:00Z,0.01999999999998181,12.2,17.9,379.0
2025-04-17T09:00:00Z,0.01900000000023283,13.4,16.8,477.0
2025-04-17T10:00:00Z,0.018000000000029104,14.6,17.4,601.0
2025-04-17T11:00:00Z,0.018999999999778083,14.6,15.1,677.0
2025-04-17T12:00:00Z,0.018999999999778083,15.2,13.7,685.0
2025-04-17T13:00:00Z,0.017000000000280124,16.6,13.3,662.0
2025-04-17T14:00:00Z,0.018999999999778083,16.4,11.5,583.0
2025-04-17T15:00:00Z,0.018000000000029104,15.9,8.8,470.0
2025-04-17T16:00:00Z,0.01900000000023283,15.3,7.3,338.0
2025-04-17T17:00:00Z,0.018000000000029104,14.7,4.9,190.0
2025-04-17T18:00:00Z,0.018999999999778083,13.2,2.8,58.0
2025-04-17T19:00:00Z,0.018000000000029104,12.3,3.1,2.0
2025-04-17T20:00:00Z,0.018000000000029104,11.9,6.0,0.0
2025-04-17T21:00:00Z,0.018000000000029104,11.6,7.2,0.0
2025-04-17T22:00:00Z,0.018000000000029104,10.8,14.3,0.0
2025-04-17T23:00:00Z,0.016999999999825377,9.9,15.8,0.0
2025-04-18T00:00:00Z,0.018000000000029104,9.8,15.7,0.0
2025-04-18T01:00:00Z,0.018000000000029104,9.2,17.0,0.0
2025-04-18T02:00:00Z,0.018000000000029104,9.4,15.7,0.0
2025-04-18T03:00:00Z,0.018000000000029104,9.4,19.9,0.0
2025-04-18T04:00:00Z,0.018000000000029104,9.0,20.1,0.0
2025-04-18T05:00:00Z,0.018000000000029104,9.1,21.0,16.0
2025-04-18T06:00:00Z,0.016999999999825377,9.9,22.1,94.0
2025-04-18T07:00:00Z,0.018000000000029104,10.3,21.6,168.0
2025-04-18T08:00:00Z,0.017000000000280124,10.9,21.7,291.0
2025-04-18T09:00:00Z,0.018000000000029104,10.6,23.1,259.0
2025-04-18T10:00:00Z,0.016999999999825377,11.3,23.2,379.0
2025-04-18T11:00:00Z,0.018000000000029104,12.5,23.5,584.0
2025-04-18T12:00:00Z,0.018000000000029104,12.9,24.7,648.0
2025-04-18T13:00:00Z,0.018999999999778083,10.4,22.6,220.0
2025-04-18T14:00:00Z,0.018000000000029104,10.6,21.9,252.0
2025-04-18T15:00:00Z,0.018000000000029104,10.4,22.2,245.0
